Date,W1,W2,W3,W4,W5,W6,W7,W8
2012-12-15,28.41,35.95,53.65,76.96,76.19,59.98,70.25,96.86
2012-12-16,28.33,35.95,54.49,77.37,77.36,60.63,70.73,97.67
2012-12-17,27.82,35.15,53.97,76.44,77.83,59.51,70.31,100.53
2012-12-18,28.33,35.2,53.38,76.55,77.36,58.76,70.02,96.86
2012-12-19,28.33,35.43,53.65,77.26,77.36,56.45,68.23,94.01
2012-12-20,27.49,35.1,53.38,75.62,78.41,52.2,70.43,93.6
2012-12-21,27.24,35.53,53.71,76.03,77.48,48.49,69.24,94.42
2012-12-22,27.24,35.24,53.78,76.34,77.36,50.82,64.77,93.6
2012-12-23,27.14,35.05,53.58,75.83,76.89,48.28,68.95,91.57
2012-12-24,27.14,35.05,53.58,75.83,76.19,47.15,67.07,92.38
2012-12-25,27.14,35.05,52.99,76.55,76.31,46.42,64.91,91.97
2012-12-26,27.4,35.05,52.57,76.55,76.54,48.6,65.2,89.14
2012-12-27,27.4,35.05,52.86,76.14,76.42,44.62,67.65,92.18
2012-12-28,27.44,35.1,53.45,76.14,76.42,41.73,66.06,94.82
2012-12-29,27.61,35.1,53.45,76.34,76.77,43.35,66.64,89.6
2012-12-30,27.44,35.38,53.45,76.55,77.12,44.44,68.51,90.75
2012-12-31,27.03,35.2,53.38,76.44,77.12,41.91,69.09,93.81
2013-01-01,27.03,34.96,52.99,76.24,77.12,40.46,69.52,94.42
2013-01-02,27.03,34.87,52.09,76.03,77.12,44.98,64.62,92.79
2013-01-03,27.03,34.91,52.57,76.55,75.84,50.4,62.55,88.45
2013-01-04,27.03,34.91,52.8,76.96,76.99,53.37,62.75,90.29
2013-01-05,27.03,34.91,53.45,77.26,77.63,56.98,62.89,90.96
2013-01-06,27.03,34.91,53.65,77.67,78.27,59.98,64.91,90.75
2013-01-07,27.44,34.91,53.06,77.78,77.36,60.35,69.38,93.4
2013-01-08,27.91,35.02,52.99,77.37,75.84,59.51,68.37,94.42
2013-01-09,27.91,35.12,52.99,77.47,76.07,58.76,68.08,91.16
2013-01-10,27.78,35.2,52.86,76.75,77.48,53.26,69.24,90.06
2013-01-11,27.65,34.82,53.38,75.73,79.7,50.61,66.64,89.6
2013-01-12,27.74,34.96,53.38,75.62,79.23,51.35,68.66,88.45
2013-01-13,27.95,34.82,53.25,76.03,78.53,52.84,69.52,90.75
2013-01-14,27.91,34.96,53.45,75.83,76.54,57.3,70.13,87.99
2013-01-15,27.99,34.96,53.19,76.24,75.49,58.85,70.31,88.91
2013-01-16,27.14,34.91,53.25,76.03,75.6,58.85,70.49,90.06
2013-01-17,27.29,35.24,53.51,76.34,75.49,58.76,70.55,90.96
2013-01-18,27.29,34.96,53.58,76.96,75.96,58.46,70.25,90.96
2013-01-19,27.08,34.91,53.38,77.16,75.37,59.88,70.67,90.52
2013-01-20,26.92,34.91,53.19,77.26,74.79,59.98,70.07,91.16
2013-01-21,27.14,35.1,53.65,77.67,75.72,59.23,70.31,90.06
2013-01-22,27.24,35.57,53.91,77.78,78.29,59.79,70.84,89.14
2013-01-23,26.98,35.62,53.91,76.75,77.94,62.04,71.55,98.08
2013-01-24,26.98,35.15,53.58,76.55,75.6,59.79,71.55,101.64
2013-01-25,26.96,35.05,53.65,76.55,73.97,59.7,70.96,101.17
2013-01-26,26.89,34.09,53.38,75.93,76.07,58.94,70.25,97.47
2013-01-27,26.82,34.87,53.51,75.62,75.6,59.13,70.55,95.84
2013-01-28,26.87,34.44,53.78,76.14,75.84,59.41,70.78,96.66
2013-01-29,26.98,35.15,53.51,75.93,75.6,58.85,70.9,98.29
2013-01-30,27.08,35.05,53.58,72.79,77.12,59.13,71.2,95.84
2013-01-31,26.87,34.87,53.51,76.44,75.14,58.25,70.73,93.4
2013-02-01,26.76,36.56,54.62,76.75,79.58,56.76,70.37,93.6
2013-02-02,25.43,33.97,54.95,76.96,76.42,59.51,69.52,102.59
2013-02-03,27.03,35.71,54.04,76.24,76.31,60.63,69.24,93.4
2013-02-04,26.23,35.62,54.43,77.47,82.91,60.26,70.02,91.36
2013-02-05,26.76,35.9,53.51,75.42,75.72,59.6,71.2,94.01
2013-02-06,26.76,35.38,54.04,76.85,76.66,62.04,70.78,90.29
2013-02-07,26.55,35.24,53.84,76.55,78.06,60.26,69.67,93.81
2013-02-08,27.44,35.1,53.45,75.93,75.96,59.6,69.81,93.6
2013-02-09,28.08,35.76,53.84,76.96,77.12,58.36,69.67,92.18
2013-02-10,27.99,35.86,53.91,77.78,78.41,59.6,70.96,93.2
2013-02-11,27.82,35.62,53.71,77.78,78.06,60.16,70.37,96.86
2013-02-12,27.82,35.67,53.78,76.24,77.59,59.98,70.43,95.84
2013-02-13,27.7,35.48,53.65,75.62,77.01,59.6,69.67,95.23
2013-02-14,27.74,35.48,53.91,76.24,76.07,59.23,69.24,90.52
2013-02-15,27.65,35.43,53.84,76.34,76.54,59.51,69.09,89.6
2013-02-16,27.65,35.38,53.78,76.24,76.42,59.04,70.07,92.58
2013-02-17,26.6,35.48,54.1,76.24,76.77,58.76,69.09,94.62
2013-02-18,27.29,33.15,53.91,76.96,77.12,59.32,70.43,92.99
2013-02-19,27.08,34.77,53.25,76.24,76.77,57.51,70.02,92.99
2013-02-20,27.44,34.68,53.51,75.83,78.88,59.04,68.51,86.61
2013-02-21,27.57,34.72,53.12,76.44,77.12,59.13,69.38,92.79
2013-02-22,27.91,35.01,53.25,75.17,79.46,59.13,66.64,97.27
2013-02-23,28.03,35.2,53.97,76.44,82.16,59.23,69.09,88.45
2013-02-24,28.03,35.1,53.97,76.75,89.61,59.13,68.51,88.45
2013-02-25,27.78,35.34,53.91,76.24,90.11,59.41,68.37,90.96
2013-02-26,27.44,35.1,53.91,75.93,90.61,59.32,68.51,88.68
2013-02-27,27.19,34.96,53.84,76.34,92.52,57.4,67.36,86.61
2013-02-28,27.29,34.87,53.58,75.93,79.93,61.48,67.36,90.06
2013-03-01,27.57,35.05,53.25,76.14,76.31,59.6,68.66,87.3
2013-03-02,27.65,35.2,53.78,75.93,76.77,58.76,68.95,86.15
2013-03-03,27.57,35.1,53.78,76.55,76.66,59.32,70.02,88.91
2013-03-04,27.53,35.1,53.58,76.96,76.54,59.41,69.38,90.75
2013-03-05,27.44,34.96,53.58,76.85,76.54,59.41,68.66,88.68
2013-03-06,27.57,34.96,53.51,76.65,68.13,62.04,70.55,92.38
2013-03-07,27.61,35.01,53.58,77.98,66.43,59.41,69.38,94.62
2013-03-08,27.49,35.01,53.58,77.78,65.75,59.41,70.55,93.81
2013-03-09,27.61,35.05,53.58,77.37,65.63,59.41,69.24,90.06
2013-03-10,27.65,35.1,53.58,77.16,65.52,59.41,69.24,89.83
2013-03-11,27.61,35.15,53.65,73.09,70.23,59.41,68.51,87.99
2013-03-12,27.7,35.01,53.58,69.37,77.48,58.57,67.94,87.53
2013-03-13,27.82,35.34,53.84,69.37,84.65,58.66,67.79,87.3
2013-03-14,28.12,36,53.97,70.71,91.1,59.04,69.09,86.38
2013-03-15,28.12,36.04,54.1,70.11,92.4,59.04,70.19,89.14
2013-03-16,27.95,36.04,54.04,70.11,92.4,59.41,70.07,91.36
2013-03-17,27.82,35.81,53.91,69.52,92.75,59.13,69.96,90.06
2013-03-18,28.33,36.33,54.75,72.05,87.63,54.32,71.14,96.66
2013-03-19,28.46,35.76,54.69,75.62,92.8,61.67,71.26,93.2
2013-03-20,28.12,36.37,53.91,69.52,78.76,60.54,70.13,98.29
2013-03-21,28.5,34.87,53.25,72.05,84.15,62.04,70.67,99.1
2013-03-22,28.12,35.71,53.78,71.3,77.83,59.98,69.67,95.23
2013-03-23,27.91,35.71,53.84,69.97,84.15,59.51,70.25,91.97
2013-03-24,26.98,35.95,54.04,69.52,85.64,59.79,70.02,91.16
2013-03-25,27.61,34.77,53.51,69.67,85.14,59.88,70.02,89.83
2013-03-26,27.35,34.82,53.71,69.67,85.39,59.6,65.49,95.23
2013-03-27,27.78,35.38,53.45,70.11,79.11,58.76,70.02,91.77
2013-03-28,27.49,34.96,54.17,71.01,83.16,59.13,68.95,89.83
2013-03-29,27.74,35.53,53.45,70.86,85.64,59.32,70.25,92.79
2013-03-30,27.7,35.81,53.65,70.86,81.42,59.41,70.31,99.3
2013-03-31,27.7,35.76,53.58,69.97,81.92,59.04,70.07,101.88
2013-04-01,27.57,35.71,53.58,69.82,82.41,58.57,70.13,100.93
2013-04-02,27.57,35.67,53.58,70.11,81.42,58.57,69.24,90.75
2013-04-03,27.61,35.62,53.51,69.82,81.42,58.57,69.38,92.99
2013-04-04,27.61,35.67,53.65,69.67,82.16,59.04,68.95,91.77
2013-04-05,27.57,35.62,53.51,70.26,82.66,58.94,70.02,89.6
2013-04-06,27.78,36,53.78,70.86,83.9,59.79,69.67,89.6
2013-04-07,28.37,36.75,54.69,72.19,87.87,60.16,70.78,94.01
2013-04-08,26.44,35.15,54.1,71.3,84.65,61.29,69.96,98.9
2013-04-09,26.18,36,53.58,70.56,79.46,58.85,69.52,92.79
2013-04-10,26.98,35.81,53.45,71.3,85.64,60.45,70.96,91.57
2013-04-11,26.82,35.34,53.06,69.37,82.66,58.66,69.24,92.79
2013-04-12,26.6,35.05,54.43,69.37,80.68,57.93,70.02,89.14
2013-04-13,27.29,33.62,53.65,70.11,81.92,59.6,70.25,89.83
2013-04-14,27.03,35.81,53.91,68.92,79.23,58.94,70.25,89.37
2013-04-15,25.91,34.38,53.97,71.3,79.93,60.63,70.02,89.6
2013-04-16,26.55,35.81,53.38,70.11,79.11,58.85,69.38,89.14
2013-04-17,26.18,35.95,53.06,71.9,85.14,59.32,70.37,89.6
2013-04-18,27.49,35.01,53.19,70.11,81.17,59.98,70.78,88.22
2013-04-19,27.65,34.91,53.12,68.92,81.42,58.94,69.52,92.18
2013-04-20,27.91,35.34,53.65,69.07,80.43,58.94,70.31,100.53
2013-04-21,26.23,36.04,54.04,69.67,82.41,59.32,70.31,102.36
2013-04-22,26.71,35.48,53.78,70.11,81.92,59.41,70.13,101.17
2013-04-23,26.12,36.09,54.17,70.56,70.11,59.23,71.2,98.49
2013-04-24,26.71,35.76,53.97,70.26,72.1,58.94,68.8,94.62
2013-04-25,28.16,35.67,53.06,70.86,80.92,59.04,69.52,95.84
2013-04-26,27.29,35.29,54.04,70.11,79.23,60.35,70.55,99.3
2013-04-27,27.7,35.86,54.49,70.71,84.9,59.13,70.07,99.91
2013-04-28,26.71,36.04,54.23,69.97,85.39,60.73,70.96,98.29
2013-04-29,27.65,36.04,53.45,69.97,82.41,60.35,70.19,98.29
2013-04-30,28.29,35.67,53.58,72.05,84.15,60.16,69.52,97.47
2013-05-01,28.03,35.34,53.06,69.97,82.91,59.6,68.08,98.9
2013-05-02,27.29,35.76,52.86,69.37,83.9,59.41,70.19,95.03
2013-05-03,27.24,35.34,52.33,69.52,82.16,58.57,70.37,98.29
2013-05-04,27.99,35.81,53.12,70.26,81.42,58.25,68.66,97.47
2013-05-05,27.24,35.53,52.8,71.15,85.64,58.94,68.37,96.05
2013-05-06,27.65,35.53,53.38,70.86,82.16,58.94,70.37,94.42
2013-05-07,27.53,35.76,52.57,69.67,82.91,58.66,70.25,95.03
2013-05-08,27.03,35.71,53.45,70.26,81.67,59.04,70.07,92.99
2013-05-09,26.5,35.48,53.71,71.9,80.92,58.57,69.67,94.21
2013-05-10,27.03,35.95,53.38,70.26,85.39,59.98,71.08,92.58
2013-05-11,26.92,35.81,53.78,70.41,82.66,58.66,70.37,97.67
2013-05-12,26.34,35.34,53.38,70.11,84.15,58.76,68.66,94.01
2013-05-13,27.61,34.82,53.12,69.67,83.16,58.85,69.38,94.42
2013-05-14,26.55,34.91,52.41,70.71,84.4,59.13,70.02,92.58
2013-05-15,26.71,34.96,52.99,69.67,81.42,58.46,69.09,94.21
2013-05-16,27.03,34.82,53.06,70.41,81.17,58.85,68.8,92.18
2013-05-17,27.61,35.2,53.19,70.41,82.41,58.85,69.38,92.38
2013-05-18,26.55,35.29,52.99,70.56,84.15,59.32,70.13,92.38
2013-05-19,27.82,36.23,53.25,71.15,85.64,59.88,70.19,95.23
2013-05-20,28.16,36.47,53.51,69.67,87.13,60.54,69.96,95.64
2013-05-21,27.99,35.9,53.58,70.41,84.15,59.79,70.37,94.82
2013-05-22,28.12,35.57,52.65,69.37,83.16,59.79,70.25,97.27
2013-05-23,27.82,35.67,53.25,70.41,82.16,58.76,69.24,97.27
2013-05-24,27.78,35.48,53.84,70.26,83.9,58.85,70.31,98.49
2013-05-25,27.61,35.29,53.25,69.37,82.91,59.04,69.96,100.73
2013-05-26,25.8,35.34,53.71,70.71,82.91,58.94,69.96,100.93
2013-05-27,25.7,36.04,53.65,71.15,85.89,59.23,70.31,98.08
2013-05-28,28.33,36.8,55.27,69.52,84.15,61.2,71.55,104.49
2013-05-29,28.08,35.67,53.32,70.56,83.41,60.54,70.55,100.12
2013-05-30,27.95,33.8,53.12,70.71,85.39,59.98,71.2,101.88
2013-05-31,27.57,36.47,54.36,69.97,81.17,58.85,70.13,99.1
2013-06-01,27.91,36.61,53.97,70.86,85.39,61.01,71.14,102.24
2013-06-02,28.29,36.33,52.73,72.05,85.14,59.7,70.37,101.64
2013-06-03,28.2,36.37,53.71,71.01,84.15,59.7,67.22,102.95
2013-06-04,28.16,36.28,53.58,72.05,85.14,61.39,62.46,100.53
2013-06-05,28.88,35.86,53.19,71.45,83.41,59.98,71.55,102.83
2013-06-06,28.96,35.9,53.58,71.75,84.9,59.41,70.9,103.66
2013-06-07,28.62,36.04,53.65,71.6,85.64,59.6,70.9,102.95
2013-06-08,28.46,35.95,53.65,71.45,85.39,59.88,70.61,102.71
2013-06-09,28.46,35.9,53.58,71.3,85.39,59.79,70.37,102.83
2013-06-10,28.71,35.71,53.45,71.15,86.14,59.6,70.67,102.48
2013-06-11,28.62,35.57,53.45,71.01,84.9,59.79,70.49,103.19
2013-06-12,28.46,36.14,53.71,71.45,84.4,59.98,70.84,102
2013-06-13,28.33,36.19,53.71,72.19,85.39,59.88,70.49,101.41
2013-06-14,28.33,36.14,53.65,71.75,84.4,59.98,70.73,98.9
2013-06-15,28.47,36.33,53.65,72.34,85.89,60.26,70.49,101.17
2013-06-16,28.37,36.09,52.33,72.34,83.41,60.35,69.96,102.36
2013-06-17,27.08,36,53.84,71.6,79.58,59.6,70.31,102.48
2013-06-18,27.95,36.99,53.25,73.53,87.13,60.26,72.14,101.29
2013-06-19,27.03,35.2,54.75,70.26,84.15,57.93,71.91,106.63
2013-06-20,25.96,34.77,53.84,70.56,79.7,58.46,68.08,101.76
2013-06-21,28.2,35.05,54.95,76.14,89.36,61.86,71.26,102
2013-06-22,28.16,36.09,52.93,71.75,83.16,60.16,70.67,100.73
2013-06-23,27.82,35.1,55.14,74.28,86.63,61.67,70.78,102.95
2013-06-24,27.65,35.86,54.23,72.05,85.89,59.51,70.73,102.24
2013-06-25,28.29,35.71,53.65,70.26,82.91,61.2,70.73,102.83
2013-06-26,28.62,35.9,54.36,72.49,83.65,60.92,70.43,102.71
2013-06-27,27.87,35.24,53.45,71.9,87.38,61.95,70.37,102.95
2013-06-28,28.33,34.91,53.65,69.07,86.88,60.45,70.13,102.71
2013-06-29,28.33,35.43,53.84,69.67,88.37,60.07,70.25,102.59
2013-06-30,28.29,35.34,53.78,70.11,86.88,60.45,70.31,102.71
2013-07-01,27.65,35.53,53.78,68.18,82.91,60.92,70.84,102.95
2013-07-02,26.39,35.01,53.65,68.33,87.13,60.26,68.95,98.49
2013-07-03,27.57,35.24,53.65,68.48,88.37,60.82,70.43,100.53
2013-07-04,27.19,35.53,53.06,70.41,82.16,62.14,70.67,98.29
2013-07-05,28.03,35.29,52.86,70.26,88.87,67.98,79.37,115.78
2013-07-06,28.67,36.75,54.69,72.49,90.36,59.6,69.24,109.94
2013-07-07,25.86,35.67,53.58,68.48,86.14,61.76,67.65,102
2013-07-08,28.29,35.81,54.23,68.78,92.86,62.7,69.52,102.83
2013-07-09,28.37,35.38,54.62,72.79,93.15,62.04,70.55,103.54
2013-07-10,28.16,35.62,53.84,71.45,92.52,61.2,71.61,101.41
2013-07-11,27.91,35.67,53.51,70.11,93.21,61.57,70.9,100.93
2013-07-12,27.7,35.24,53.32,69.97,92.86,61.29,70.25,101.05
2013-07-13,27.44,34.82,53.51,71.15,92.92,60.54,69.96,101.29
2013-07-14,28.2,36.37,53.78,71.3,92.63,61.1,70.67,101.41
2013-07-15,28.37,35.34,54.43,72.49,92.98,60.92,70.13,101.53
2013-07-16,28.5,35.57,54.3,70.86,92.86,60.54,70.37,100.32
2013-07-17,28.33,35.48,54.23,74.13,92.75,61.48,71.08,103.19
2013-07-18,28.46,36,53.58,76.44,93.15,60.07,70.67,101.53
2013-07-19,28.58,35.34,53.06,76.03,93.72,60.82,70.96,99.71
2013-07-20,28.67,36.14,54.1,77.47,93.38,59.41,70.61,101.76
2013-07-21,28.5,36,54.1,76.75,93.49,60.45,70.84,102.71
2013-07-22,28.5,35.71,53.91,75.62,92.8,60.82,71.02,102.71
2013-07-23,28.62,36.04,54.1,73.68,93.26,60.63,69.96,102.36
2013-07-24,28.62,36.7,54.56,73.68,93.26,60.63,70.78,101.76
2013-07-25,27.4,34.09,50.31,73.68,92.1,60.35,71.38,103.43
2013-07-26,27.95,35.57,53.45,71.15,92.69,59.98,70.31,101.76
2013-07-27,27.91,35.9,53.71,73.53,92.92,60.54,70.9,102.24
2013-07-28,27.7,35.71,53.71,73.98,93.15,61.01,70.67,103.31
2013-07-29,27.74,35.01,53.19,72.05,93.03,60.54,69.81,100.73
2013-07-30,27.82,36.28,54.43,73.23,92.69,60.16,71.08,102.71
2013-07-31,29.13,36.47,53.91,75.32,92.69,61.01,70.67,103.66
2013-08-01,29.43,36.94,54.36,76.75,93.15,59.7,72.62,104.02
2013-08-02,28.83,36.42,53.78,76.85,92.98,62.04,72.32,103.43
2013-08-03,28.58,35.62,54.75,76.75,93.72,62.04,71.43,103.43
2013-08-04,29.13,36.66,54.82,77.57,94.01,61.76,64.19,103.9
2013-08-05,28.54,36.23,54.69,77.47,93.38,62.04,71.91,104.26
2013-08-06,29,36.42,55.47,78.08,94.24,61.57,72.32,103.54
2013-08-07,28.79,36.42,54.3,76.75,93.95,62.51,71.91,103.07
2013-08-08,28.67,36.14,53.71,77.88,93.38,62.14,71.32,103.07
2013-08-09,28.54,36.47,53.78,77.47,93.21,61.29,71.08,104.02
2013-08-10,28.5,36.28,53.65,77.16,93.09,61.01,71.26,103.31
2013-08-11,28.46,36.23,53.51,76.85,92.98,60.73,71.38,103.31
2013-08-12,28.29,35.86,53.32,76.44,92.86,60.45,71.14,102.95
2013-08-13,28.37,35.43,53.58,76.65,92.8,59.04,71.14,102.71
2013-08-14,28.5,35.57,53.71,77.06,92.92,59.23,71.38,103.31
2013-08-15,28.33,35.29,53.58,76.34,93.26,59.13,71.49,102.83
2013-08-16,28.16,35.34,53.25,76.14,92.92,59.98,70.84,102.48
2013-08-17,28.29,35.67,53.45,76.34,92.92,60.63,71.02,102.71
2013-08-18,28.08,35.48,53.38,76.55,92.98,60.73,71.14,103.07
2013-08-19,27.74,35.38,53.38,76.96,92.69,59.6,70.73,102.95
2013-08-20,28.08,35.1,53.51,76.65,93.03,59.88,71.67,102.36
2013-08-21,28.12,35.43,52.86,75.83,92.86,60.92,71.79,103.31
2013-08-22,28.16,35.62,53.38,75.73,93.09,59.88,71.55,103.19
2013-08-23,28.46,36.33,54.75,77.26,93.43,61.86,70.9,103.54
2013-08-24,28.33,35.76,54.49,77.16,93.38,62.7,70.9,105.21
2013-08-25,28.41,36.19,54.04,77.88,92.98,61.95,71.08,104.26
2013-08-26,28.46,35.9,53.97,77.26,92.8,60.82,71.02,103.66
2013-08-27,28.62,35.62,53.45,76.75,93.03,60.07,71.43,104.38
2013-08-28,28.54,35.62,53.45,76.75,92.8,59.32,71.2,104.02
2013-08-29,28.41,35.86,53.71,77.26,93.09,59.79,70.73,103.9
2013-08-30,28.2,35.67,53.58,77.16,92.8,59.88,71.55,103.07
2013-08-31,28.29,35.67,53.51,77.06,92.8,59.6,71.55,102.95
2013-09-01,28.29,35.62,53.51,76.96,92.8,59.41,70.9,102.83
2013-09-02,27.57,35.48,53.06,76.55,92.69,59.23,71.02,103.19
2013-09-03,27.95,35.2,53.06,75.52,92.52,59.41,70.9,102.71
2013-09-04,28.29,35.29,53.25,76.24,91.85,59.6,71.08,102.83
2013-09-05,28.08,35.38,53.38,76.55,92.8,60.26,71.14,102.95
2013-09-06,28.03,35.38,53.45,76.24,92.86,60.16,71.26,102.83
2013-09-07,27.99,35.53,53.65,76.24,92.86,59.79,70.96,102.83
2013-09-08,27.95,35.34,53.58,76.44,92.92,60.45,71.02,103.19
2013-09-09,27.91,35.38,53.38,76.24,92.75,59.6,71.38,103.19
2013-09-10,27.61,35.38,53.38,76.14,92.86,59.51,71.14,94.82
2013-09-11,28.2,35.67,53.25,76.24,92.8,59.79,71.32,94.62
2013-09-12,28.33,35.76,53.71,76.85,92.69,60.07,71.26,103.07
2013-09-13,28.16,35.67,53.51,77.06,93.21,57.51,62.65,99.71
2013-09-14,29.21,36.7,54.82,76.34,93.55,60.82,71.38,101.53
2013-09-15,28.03,34.82,52.8,75.17,93.43,60.07,71.67,103.66
2013-09-16,28.16,35.81,53.25,77.37,93.09,60.45,71.43,102.95
2013-09-17,28.41,36.04,54.17,77.16,92.69,60.26,71.91,102.95
2013-09-18,28.37,35.81,53.97,77.57,93.21,59.98,71.32,102.83
2013-09-19,28.2,35.53,53.84,76.85,93.09,59.98,71.55,103.31
2013-09-20,28.08,35.29,53.71,76.44,92.92,59.7,71.2,103.31
2013-09-21,28.08,35.34,53.71,76.44,92.63,59.32,70.73,102.95
2013-09-22,27.87,35.15,53.45,76.75,92.75,59.23,71.08,102.95
2013-09-23,27.87,35.05,53.45,76.55,92.63,59.51,71.55,102.71
2013-09-24,27.95,35.29,53.51,76.24,92.52,59.51,71.61,103.07
2013-09-25,27.99,35.57,53.12,76.14,92.8,59.51,71.02,102.83
2013-09-26,27.91,35.53,53.51,76.34,92.63,60.07,70.78,102.59
2013-09-27,27.82,35.43,53.19,76.44,92.75,59.98,71.73,103.19
2013-09-28,27.78,35.38,53.19,76.34,92.75,58.85,71.08,103.19
2013-09-29,28.67,36.75,54.17,77.98,93.61,61.29,71.55,102.95
2013-09-30,29,36.23,54.49,76.75,93.38,62.32,67.51,104.97
2013-10-01,28.67,36.56,52.8,75.42,93.38,59.98,71.73,98.49
2013-10-02,28.58,35.76,52.93,76.14,92.63,60.54,71.85,101.76
2013-10-03,27.78,34.09,53.32,76.34,87.87,60.35,70.78,104.14
2013-10-04,19.09,35.15,51.36,71.75,88.12,58.57,70.25,102.59
2013-10-05,24.58,34.91,50.55,70.56,91.85,58.94,70.9,103.54
2013-10-06,27.57,35.57,49.74,72.49,92.34,59.13,71.08,102.95
2013-10-07,27.74,34.5,51.93,75.32,92.63,59.41,67.79,102.12
2013-10-08,27.03,34.82,53.58,73.68,86.88,56.45,68.23,101.41
2013-10-09,28.37,36.04,53.84,77.37,84.65,61.48,71.61,103.9
2013-10-10,28.29,36.37,54.3,76.85,83.41,61.57,72.26,101.41
2013-10-11,28.5,35.57,54.36,75.42,81.67,62.04,71.38,104.26
2013-10-12,28.71,35.76,54.69,77.16,80.92,60.54,70.37,103.07
2013-10-13,28.37,35.15,54.1,76.85,82.91,60.35,70.61,102
2013-10-14,27.29,36.37,53.32,75.32,79.46,58.66,70.84,101.88
2013-10-15,27.29,35.57,53.19,71.45,81.42,56.13,67.79,101.88
2013-10-16,27.74,35.81,53.06,70.86,79.93,55.39,65.49,100.73
2013-10-17,27.53,35.86,53.19,72.34,81.17,55.07,69.67,98.49
2013-10-18,27.61,35.62,52.99,71.75,79,57.72,70.37,100.73
2013-10-19,27.61,35.62,52.8,71.01,79.46,59.51,69.38,101.41
2013-10-20,27.53,35.62,52.73,70.71,79.35,58.76,68.8,101.53
2013-10-21,27.4,35.53,52.93,71.15,79.46,58.94,69.24,102.24
2013-10-22,27.95,35.24,52.86,70.86,79.11,59.13,69.09,102.24
2013-10-23,27.78,35.38,52.99,72.05,79.46,59.32,69.96,102
2013-10-24,27.7,35.34,52.86,71.6,80.18,59.7,68.95,102.24
2013-10-25,27.14,35.38,52.99,71.15,79,59.13,69.09,101.76
2013-10-26,27.4,34.91,52.86,71.6,79.23,58.85,69.09,101.53
2013-10-27,27.49,35.01,52.86,71.15,79.35,58.76,70.07,101.17
2013-10-28,27.49,34.72,52.86,71.01,79.11,59.6,70.25,101.88
2013-10-29,27.65,34.77,52.73,70.26,81.42,59.13,69.52,100.73
2013-10-30,27.61,34.96,52.93,70.11,79,58.85,70.07,98.9
2013-10-31,27.65,35.24,52.99,70.71,79.35,58.76,67.65,95.84
2013-11-01,27.57,34.77,52.99,71.6,79.81,59.13,63.47,95.64
2013-11-02,27.65,34.87,52.73,71.3,79.81,59.79,63.47,96.05
2013-11-03,27.7,35.01,52.93,70.86,79.35,59.23,66.64,101.17
2013-11-04,27.7,35.01,53.06,71.75,79.81,58.57,66.93,99.71
2013-11-05,27.7,34.87,52.8,71.9,80.43,59.32,68.8,96.45
2013-11-06,27.7,34.96,53.25,70.41,80.68,59.6,69.38,95.64
2013-11-07,27.65,34.82,53.25,70.26,80.43,59.7,70.31,91.97
2013-11-08,27.65,34.77,53.19,70.71,79.11,59.6,69.09,94.62
2013-11-09,27.7,35.01,53.12,71.01,79,59.41,69.52,93.6
2013-11-10,27.82,35.01,53.45,71.3,79.58,59.41,68.8,91.77
2013-11-11,27.44,34.96,52.86,71.6,80.43,59.79,68.66,95.03
2013-11-12,27.65,34.82,52.17,71.15,78.64,58.94,69.09,94.01
2013-11-13,27.74,34.72,52.86,72.34,78.76,58.66,68.66,90.96
2013-11-14,26.76,35.01,52.8,71.9,79.81,59.32,70.25,91.77
2013-11-15,22.98,35.43,53.51,72.49,79,59.23,69.38,93.2
2013-11-16,17.61,36.09,53.51,70.41,79.7,60.45,70.9,94.62
2013-11-17,17.57,34.82,52.93,71.15,79,59.13,70.43,95.64
2013-11-18,18.74,34.68,53.25,70.56,78.88,59.04,68.23,92.79
2013-11-19,21.23,34.03,51.52,71.75,79.58,59.04,68.37,93.2
2013-11-20,23.94,32.92,49.18,71.45,78.53,58.76,68.95,96.45
2013-11-21,25.96,33.56,49.34,71.6,77.94,59.04,68.66,93.81
2013-11-22,27.57,33.97,49.9,71.9,77.36,58.76,69.96,94.42
2013-11-23,27.61,33.8,50.15,72.05,79.23,58.66,70.07,93.2
2013-11-24,27.53,33.21,49.82,71.6,78.88,59.88,70.43,94.01
2013-11-25,27.78,33.45,50.47,72.64,78.76,59.23,70.43,94.01
2013-11-26,27.82,33.21,50.79,73.09,78.88,59.04,70.43,93.6
2013-11-27,27.87,33.45,50.07,74.42,78.88,58.94,70.07,92.79
2013-11-28,27.74,32.92,51.04,74.57,79.11,58.94,69.96,94.01
2013-11-29,27.7,32.68,50.07,75.42,78.64,59.13,70.19,95.03
2013-11-30,27.78,33.86,49.66,73.83,78.88,58.76,70.25,94.01
2013-12-01,27.7,32.62,51.36,73.09,78.76,58.85,70.25,94.01
2013-12-02,27.61,33.45,49.18,73.53,79.23,59.13,70.13,93.6
2013-12-03,27.61,34.03,49.82,70.86,81.67,58.66,69.96,94.42
2013-12-04,27.82,32.92,50.79,71.75,80.68,59.51,69.81,94.01
2013-12-05,27.61,34.21,49.26,72.19,79.11,58.57,69.09,93.2
2013-12-06,27.44,34.82,49.5,70.41,78.18,58.85,69.81,94.42
2013-12-07,27.53,34.87,49.66,71.3,78.88,58.57,65.05,92.99
2013-12-08,27.7,34.91,49.58,71.75,79.11,59.32,63.32,95.23
