No,Region,Type,City,Address,Name,Capacity,시설용�,시설��_1,유입하�,유입��_1,유입��_2,처리량(,처리량_,유입��_3,유입��_4,유입(원,방류BOD,유입(�_1,방류COD,유입(�_2,방류T-N,유입(�_3,방류T-P,유입총�,방류총�,처리효�,처리부�,처리방�,적용신�,연계처�,연계��_1,연계��_2,연계��_3,Date,가동개�,사업비(,운영주�,위탁업�,위탁비�,위탁계�,위탁범�,방류수�,방류��_1,방류��_2,방류��_3,방류��_4,고도처�,재생에�,연간총�,하수처�,Lon,Lat,Status
"343","1",마을,칠곡군,경상북도 칠곡군 왜관읍 낙산리 981,보병,"45",,"45",27.000000000000000,,"27",27.000000000000000,,,"27",188.000000000000000,1.000000000000000,145.000000000000000,7.000000000000000,34.000000000000000,7.000000000000000,4.000000000000000,1.000000000000000,"1627","201",99.500000000000000,5.100000000000000,유량변동형회분식생물반응공법,,,,,,2007-01-01,,"1000",민간위탁,벽산엔지니어링㈜,"26",14.2~19.2,하수처리장,자외선소독,,낙동강,낙동강,,"100",,"18564","318",128.415221900000006,35.933923030000003,정좌표
"344","1",마을,칠곡군,경상북도 칠곡군 왜관읍 봉계리 410-10,봉계,"35",,"35",21.000000000000000,,"21",21.000000000000000,,,"21",139.000000000000000,4.000000000000000,128.000000000000000,8.000000000000000,34.000000000000000,7.000000000000000,5.000000000000000,1.000000000000000,"312954","849",97.200000000000003,2.800000000000000,고농축현수미생물접촉폭기,,,,,,2002-12-01,02.12.1,"480",민간위탁,벽산엔지니어링㈜,"20",14.2~19.2,하수처리장,염소소독,동정천,낙동강,낙동강,,"100",,"16127","353",128.453140800000000,35.999697519999998,정좌표
"345","1",마을,칠곡군,경상북도 칠곡군 석적읍 포남리 851-1,아랫개내미,"45",,"45",33.000000000000000,,"33",33.000000000000000,,,"33",113.000000000000000,2.000000000000000,113.000000000000000,8.000000000000000,38.000000000000000,7.000000000000000,5.000000000000000,1.000000000000000,"133720","847",98.099999999999994,3.700000000000000,순환탈질탈인공법,,,,,,2006-09-01,,"888",민간위탁,벽산엔지니어링㈜,"26",14.2~19.2,하수처리장,염소소독,,낙동강,낙동강,,"100",,"13053","185",128.415558599999997,36.041914759999997,정좌표
"346","1",마을,칠곡군,경상북도 칠곡군 지천면 금호리 701-9,자원,"40",,"40",31.000000000000000,,"31",31.000000000000000,,,"31",140.000000000000000,4.000000000000000,129.000000000000000,11.000000000000000,43.000000000000000,10.000000000000000,6.000000000000000,1.000000000000000,"3347","209",97.099999999999994,4.200000000000000,고농축현수미생물접촉폭기,,,,,,2005-05-01,,"277",민간위탁,벽산엔지니어링㈜,"23",14.2~19.2,하수처리장,염소소독,하빈지,낙동강,낙동강,,"100",,"28099","423",128.440245599999997,35.939480029999999,정좌표
"347","1",마을,칠곡군,경상북도 칠곡군 석적읍 포남리 1342,맑아실,"40",,"40",30.000000000000000,,"30",30.000000000000000,,,"30",185.000000000000000,4.000000000000000,148.000000000000000,8.000000000000000,34.000000000000000,6.000000000000000,4.000000000000000,1.000000000000000,"84581","438",97.700000000000003,5.400000000000000,자연순환혀고도처리공법,,,,,,2003-12-01,03.12.1,"332",민간위탁,벽산엔지니어링㈜,"23",14.2~19.2,하수처리장,염소소독,청계소류지,낙동강,낙동강,,"100",,"19156","299",128.414207900000008,36.031819120000002,정좌표
"348","1",공공,예천군,경상북도 예천군 예천읍 상동길 49-50,예천공공하수처리시설,"7500",,"7500",6086.000000000000000,,"6086.1",5870.000000000000000,,,"5869.8",204.000000000000000,5.000000000000000,166.000000000000000,10.000000000000000,56.000000000000000,12.000000000000000,8.000000000000000,,"32931","35",97.700000000000003,1211.700000000000045,KSBNR+총인처리,,19.100000000000001,63.700000000000003,,,2005-04-30,,"33668",민간위탁,㈜티에스케이워터,"765",09.1~18.12,분뇨연계및탈수기,UV,한천,내성천,낙동강,III,"100",,"2449056","195",128.425091299999991,36.630486949999998,정좌표
"349","1",공공,예천군,경상북도 예천군 용궁면 읍부리 7-5,읍부공공하수처리시설,"500",,"500",412.000000000000000,,"412.2",400.000000000000000,,,"400.2",184.000000000000000,4.000000000000000,149.000000000000000,7.000000000000000,47.000000000000000,9.000000000000000,5.000000000000000,,"32035","10",97.700000000000003,74.200000000000003,KSBNR+총인처리,,,,,㈜신도환경,2012-01-10,,"9641",민간위탁,㈜티에스케이워터,"232",12.1~18.12,하수처리,UV,복계천,내성천,낙동강,III,"100",,"469540","547",128.285958200000010,36.606931209999999,정좌표
"350","1",마을,예천군,경상북도 예천군 풍양면 공덕리 681,낙상공공하수처리시설,"450",,"450",377.000000000000000,,"376.8",365.000000000000000,,,"365.3",106.799999999999997,4.600000000000000,82.500000000000000,7.000000000000000,31.905999999999999,7.647000000000000,3.502000000000000,0.321000000000000,"31089","11",95.700000000000003,38.500000000000000,KSBNR,,,,,㈜한일E.N.G,2011-04-01,,"9189",민간위탁,㈜티에스케이워터,"149",11.4~18.12,하수처리,UV,한샘,공덕천,낙동강,IV지역,"100",,"98981","126",128.299868000000004,36.501340890000002,정좌표
"351","1",마을,예천군,경상북도 예천군 감천면 포리 834-1,포리마을하수처리시설,"200",,"200",109.000000000000000,,"109.1",102.000000000000000,,,"101.9",66.700000000000003,4.200000000000000,50.600000000000001,5.300000000000000,21.050000000000001,11.365000000000000,2.247000000000000,0.282000000000000,"26971","13",93.700000000000003,6.800000000000000,KSBNR,,,,,,2010-01-01,,"3465",민간위탁,㈜티에스케이워터,"64",10.1~18.12,하수처리,UV,포리천,내성천,낙동강,IV지역,"100",,"141095","646",128.517238800000001,36.709392139999999,정좌표
"352","1",마을,예천군,경상북도 예천군 감천면 덕율리 103-1,감천문화마을하수처리시설,"80",,"80",122.000000000000000,,"121.5",122.000000000000000,,,"121.5",75.099999999999994,4.000000000000000,59.200000000000003,5.500000000000000,18.649999999999999,7.020000000000000,2.352000000000000,0.924000000000000,"25028","16",94.700000000000003,8.600000000000000,변형회분식,,,,,,2010-01-01,,"300",민간위탁,㈜티에스케이워터,본처리장통합,09.1~18.12,하수처리,UV,석관천,내성천,낙동강,IV지역,"100",,"23127","89",128.503039699999988,36.701603059999997,정좌표
"353","1",마을,예천군,경상북도 예천군 효자면 도촌리 493-1,도촌마을하수처리시설,"50",,"50",29.000000000000000,,"28.9",29.000000000000000,,,"28.9",99.599999999999994,3.700000000000000,79.900000000000006,3.800000000000000,27.227000000000000,11.835000000000001,3.406000000000000,0.317000000000000,"25276","1",96.299999999999997,2.800000000000000,친환경오수처리공법,,,,,,2012-07-06,,"2129",민간위탁,㈜티에스케이워터,"20",13.1~18.12,하수처리,UV,용두천,내성천,낙동강,IV지역,"100",,"96555","1558",128.419961699999988,36.771134709999998,정좌표
"354","1",마을,예천군,경상북도 예천군 효자면 보곡리 438-1,보곡,"30",,"30",40.000000000000000,,"40.4",40.000000000000000,,,"40.4",47.299999999999997,3.500000000000000,28.399999999999999,6.200000000000000,38.429000000000002,10.346000000000000,3.847000000000000,1.713000000000000,"51583","491",92.599999999999994,1.800000000000000,ABR공법,,,,,,2000-01-01,"2000","170",민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,보곡천,한천,낙동강,IV지역,"100",,"8627","100",128.446038200000004,36.779889689999997,정좌표
"355","1",마을,예천군,경상북도 예천군 은풍면 시항리 74-4,시항,"20",,"20",17.000000000000000,,"17.2",17.000000000000000,,,"17.2",71.400000000000006,2.900000000000000,29.600000000000001,7.300000000000000,36.271000000000001,14.676000000000000,3.733000000000000,2.097000000000000,"51333","433",95.900000000000006,1.200000000000000,고농축현수미생물처리,,,,,,1998-01-01,"1998","62",민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,부초천,한천,낙동강,IV지역,"100",,"11870","322",128.465731500000004,36.743766479999998,정좌표
"356","1",마을,예천군,경상북도 예천군 은풍면 송월리 110-1,송월1,"30",,"30",9.000000000000000,,"9",9.000000000000000,,,"9",42.000000000000000,7.000000000000000,36.000000000000000,11.000000000000000,32.000000000000000,24.000000000000000,3.000000000000000,2.000000000000000,"14563","350",84.200000000000003,0.300000000000000,난류발생기처리공법,,,,,,2006-01-01,"2006",,민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,용두천,,기타,IV지역,"100",,"10260","532",128.428727799999990,36.749768359999997,정좌표
"357","1",마을,예천군,경상북도 예천군 은풍면 송월리 91-3,송월2,"16",,"16",1.000000000000000,,"1",1.000000000000000,,,"1",27.000000000000000,3.000000000000000,30.000000000000000,6.000000000000000,17.000000000000000,11.000000000000000,2.000000000000000,1.000000000000000,"9439","264",89.599999999999994,,난류발생기처리공법,,,,,,2009-01-01,"2009",,민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,용두천,,기타,IV지역,"100",,"1174","547",128.429397200000011,36.749413840000003,정좌표
"358","1",마을,예천군,경상북도 예천군 감천면 벌방리 282,벌방,"30",,"30",17.000000000000000,,"16.9",17.000000000000000,,,"16.9",58.399999999999999,3.300000000000000,33.399999999999999,7.400000000000000,36.268999999999998,22.181000000000001,4.162000000000000,2.446000000000000,"60750","454",94.299999999999997,0.900000000000000,A2/O고도처리,,,,,,2005-01-01,"2005","188",민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,석관천,내성천,낙동강,IV지역,"100",,"14036","387",128.499765400000001,36.759097869999998,정좌표
"359","1",마을,예천군,경상북도 예천군 감천면 현내리 341,현내,"40",,"40",16.000000000000000,,"15.8",16.000000000000000,,,"15.8",63.000000000000000,4.600000000000000,35.700000000000003,9.800000000000001,36.945999999999998,21.161999999999999,3.974000000000000,2.352000000000000,"51750","420",92.700000000000003,0.900000000000000,난류발생기처리공법,,,,,,2009-01-01,"2009","175",민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,포리천,석관천,낙동강,IV지역,"100",,"10386","306",128.513716399999993,36.733696340000002,정좌표
"360","1",마을,예천군,경상북도 예천군 용문면 하학리 582-13,맛질,"25",,"25",15.000000000000000,,"14.8",15.000000000000000,,,"14.8",70.500000000000000,4.700000000000000,29.399999999999999,8.000000000000000,35.908000000000001,13.416000000000000,3.696000000000000,2.066000000000000,"57166","425",93.299999999999997,1.000000000000000,"총인,총질소제거효율공법",,,,,,2008-01-01,"2008","123",민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,대제천,한천,낙동강,IV지역,"100",,"11879","374",128.449783300000007,36.706184149999999,정좌표
"361","1",마을,예천군,경상북도 예천군 풍양면 삼강리 149,삼강,"30",,"30",25.000000000000000,,"25.2",25.000000000000000,,,"25.2",43.200000000000003,5.600000000000000,23.100000000000001,6.100000000000000,22.910000000000000,12.145000000000000,3.229000000000000,1.760000000000000,"35666","402",87.000000000000000,0.900000000000000,난류발생기처리공법,,,,,,2008-01-01,"2008",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,낙동강,,낙동강,IV지역,"100",,"4844","90",128.299282599999998,36.562882819999999,정좌표
"362","1",마을,예천군,경상북도 예천군 풍양면 낙상리 1083-3,낙상,"21",,"21",11.000000000000000,,"11.1",11.000000000000000,,,"11.1",61.100000000000001,5.100000000000000,39.600000000000001,8.400000000000000,44.552000000000000,16.923999999999999,3.856000000000000,2.132000000000000,"32758","360",91.700000000000003,0.600000000000000,난류발생기처리공법,,,,,,1999-01-01,"1999",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,축동천,,낙동강,IV지역,"100",,"11013","463",128.272737500000005,36.510608210000001,정좌표
"363","1",마을,예천군,경상북도 예천군 풍양면 와룡리 418-53,서동,"40",,"40",14.000000000000000,,"13.9",14.000000000000000,,,"13.9",44.200000000000003,4.700000000000000,33.000000000000000,10.100000000000000,41.999000000000002,25.937999999999999,3.772000000000000,2.405000000000000,"36675","419",89.400000000000006,0.500000000000000,고농축현수미생물처리,,,,,,1999-01-01,"1999",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,밤미천,,낙동강,IV지역,"100",,"15736","528",128.278422400000011,36.513481349999999,인근좌표
"364","1",마을,예천군,경상북도 예천군 풍양면 와룡리 86-8,모라몰,"45",,"45",14.000000000000000,,"13.5",14.000000000000000,,,"13.5",53.600000000000001,5.400000000000000,37.500000000000000,4.800000000000000,37.659999999999997,15.798000000000000,4.359000000000000,2.406000000000000,"35591","402",89.900000000000006,0.700000000000000,현수다단계고도처리,,,,,,2004-01-01,"2004",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,밤미천,,낙동강,IV지역,"100",,"18864","652",128.282911500000012,36.520253429999997,정좌표
"365","1",마을,예천군,경상북도 예천군 용궁면 향석리 34-12,향석,"48",,"48",22.000000000000000,,"22.3",22.000000000000000,,,"22.3",74.799999999999997,7.600000000000000,61.000000000000000,20.100000000000001,52.865000000000002,26.590000000000000,16.853999999999999,2.886000000000000,"44675","510",89.799999999999997,1.500000000000000,난류발생기처리공법,,,,,,2007-01-01,"2007",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,내성천,,기타,IV지역,"100",,"23845","499",128.308128199999999,36.588501979999997,정좌표
"366","1",마을,예천군,경상북도 예천군 용궁면 월오리 536-3,월오,"45",,"45",8.000000000000000,,"7.6",8.000000000000000,,,"7.6",50.000000000000000,4.600000000000000,42.000000000000000,5.900000000000000,34.988999999999997,20.379999999999999,3.356000000000000,2.260000000000000,"32758","394",90.799999999999997,0.300000000000000,난류발생기처리공법,,,,,,2006-01-01,"2006",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,복계천,,기타,IV지역,"100",,"17361","1065",128.309336999999999,36.620705880000003,정좌표
"367","1",마을,예천군,경상북도 예천군 예천읍 용산리 21-3,용산,"30",,"30",10.000000000000000,,"10.2",10.000000000000000,,,"10.2",35.500000000000000,2.600000000000000,12.800000000000001,5.400000000000000,31.957000000000001,15.781000000000001,3.573000000000000,1.898000000000000,"46333","416",92.700000000000003,0.300000000000000,A2/O고도처리,,,,,,2001-01-01,"2001",,민간위탁,㈜신도환경,"9",16.1~16.12,하수처리,UV,금곡천,한천,기타,IV지역,"100",,"10627","486",128.444756600000005,36.674500020000004,정좌표
"368","1",마을,예천군,경상북도 예천군 용문면 구계리 3-45,구계,"40",,"40",7.000000000000000,,"7.2",7.000000000000000,,,"7.2",41.299999999999997,4.900000000000000,33.299999999999997,8.800000000000001,39.155999999999999,16.571000000000002,3.815000000000000,2.014000000000000,"40016","460",88.099999999999994,0.300000000000000,"총인,총질소제거효율공법",,,,,,2001-01-01,"2001",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,금곡천,한천,기타,IV지역,"100",,"11949","774",128.396775300000002,36.688504690000002,인근좌표
"369","1",마을,예천군,경상북도 예천군 용문면 원류리 334-6,원류,"40",,"40",25.000000000000000,,"25.1",25.000000000000000,,,"25.1",70.500000000000000,6.300000000000000,44.500000000000000,11.699999999999999,37.323000000000000,25.096000000000000,3.578000000000000,2.814000000000000,"46758","510",91.099999999999994,1.600000000000000,현수다단계고도처리,,,,,,2003-01-01,"2003",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,금곡천,한천,기타,IV지역,"100",,"20122","374",128.380889999999994,36.701199070000001,정좌표
"370","1",마을,예천군,경상북도 예천군 용문면 두천리 425-3,두천,"30",,"30",6.000000000000000,,"6",6.000000000000000,,,"6",60.700000000000003,5.600000000000000,40.399999999999999,7.600000000000000,24.969000000000001,15.590999999999999,3.449000000000000,1.966000000000000,"37266","427",90.799999999999997,0.300000000000000,ABR공법,,,,,,2002-01-01,"2002",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,사부천,금곡천,기타,IV지역,"100",,"12721","989",128.348267099999987,36.706752450000003,정좌표
"371","1",마을,예천군,경상북도 예천군 유천면 매산리 334-2,매산,"30",,"30",5.000000000000000,,"5.3",5.000000000000000,,,"5.3",49.200000000000003,5.100000000000000,31.800000000000001,9.300000000000001,26.910000000000000,17.512000000000000,3.293000000000000,2.303000000000000,"32425","427",89.599999999999994,0.200000000000000,오폐수고도처리공법,,,,,,2000-01-01,"2000",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,매산천,중평천,기타,IV지역,"100",,"13474","1185",128.375436900000011,36.627521129999998,정좌표
"372","1",마을,예천군,경상북도 예천군 유천면 율현리 509-9,율현,"30",,"30",10.000000000000000,,"10",10.000000000000000,,,"10",60.200000000000003,5.500000000000000,47.600000000000001,7.200000000000000,35.317000000000000,16.495000000000001,3.742000000000000,2.622000000000000,"37675","452",90.900000000000006,0.500000000000000,난류발생기처리공법,,,,,,1997-01-01,"1997",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,율현천,중평천,기타,IV지역,"100",,"18808","877",128.357034700000014,36.637884739999997,정좌표
"373","1",마을,예천군,경상북도 예천군 유천면 중평리 21-5,중평,"30",,"30",10.000000000000000,,"10.2",10.000000000000000,,,"10.2",53.299999999999997,5.700000000000000,44.600000000000001,8.000000000000000,35.149999999999999,18.221000000000000,3.430000000000000,2.168000000000000,"32783","360",89.299999999999997,0.500000000000000,"총인,총질소제거효율공법",,,,,,2003-01-01,"2003",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,중평천,한천,기타,IV지역,"100",,"10529","481",128.359401800000001,36.663331970000002,정좌표
"374","1",마을,예천군,경상북도 예천군 유천면 송전리 213-4,송전,"30",,"30",4.000000000000000,,"4.2",4.000000000000000,,,"4.2",47.799999999999997,4.200000000000000,50.399999999999999,7.100000000000000,45.899999999999999,13.518000000000001,3.669000000000000,2.682000000000000,"33008","410",91.200000000000003,0.200000000000000,ABR공법,,,,,,1998-01-01,"1998",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,중평천,한천,기타,IV지역,"100",,"9226","1024",128.357867700000014,36.666532429999997,정좌표
"375","1",마을,예천군,경상북도 예천군 유천면 죽안리 446-3,죽안,"30",,"30",20.000000000000000,,"20.4",20.000000000000000,,,"20.4",60.500000000000000,6.700000000000000,44.899999999999999,11.500000000000000,33.850999999999999,23.233000000000001,3.829000000000000,2.514000000000000,"35341","444",88.900000000000006,1.100000000000000,난류발생기처리공법,,,,,,2008-01-01,"2008",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,화사천,한천,기타,IV지역,"100",,"7551","173",128.345732199999986,36.670733810000002,정좌표
"376","1",마을,예천군,경상북도 예천군 유천면 사곡리 100,사곡,"20",,"20",7.000000000000000,,"6.7",7.000000000000000,,,"6.7",37.799999999999997,4.700000000000000,32.000000000000000,8.699999999999999,34.037999999999997,18.945000000000000,3.159000000000000,2.047000000000000,"29425","352",87.599999999999994,0.200000000000000,오폐수고도처리공법,,,,,,2004-01-01,"2004",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,사곡천,중평천,기타,IV지역,"100",,"16465","1146",128.341481700000003,36.678981450000002,정좌표
"377","1",마을,예천군,경상북도 예천군 유천면 수심리 167-4,수심,"30",,"30",7.000000000000000,,"6.8",7.000000000000000,,,"6.8",42.100000000000001,5.100000000000000,31.800000000000001,5.600000000000000,32.969000000000001,13.974000000000000,3.501000000000000,2.160000000000000,"25091","369",87.900000000000006,0.300000000000000,ABR공법,,,,,,1995-01-01,"1995",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,수심천,중평천,기타,IV지역,"100",,"12841","880",128.375485599999990,36.666591650000001,정좌표
"378","1",마을,예천군,경상북도 예천군 호명면 담암리 274,담암,"45",,"45",17.000000000000000,,"17",17.000000000000000,,,"17",64.099999999999994,2.900000000000000,54.899999999999999,7.000000000000000,37.180999999999997,20.460999999999999,3.352000000000000,2.043000000000000,"89833","470",95.500000000000000,1.000000000000000,현수다단계고도처리,,,,,,2005-01-01,"2005",,민간위탁,㈜신도환경,"10",16.1~16.12,하수처리,UV,왕신천,한천,기타,IV지역,"100",,"22332","612",128.429516900000010,36.616848019999999,정좌표
"379","1",마을,예천군,경상북도 예천군 호명면 오천리 170-5,오천,"25",,"25",7.000000000000000,,"7.4",7.000000000000000,,,"7.4",72.700000000000003,4.400000000000000,56.399999999999999,13.500000000000000,35.402999999999999,22.568999999999999,4.156000000000000,2.714000000000000,"58166","529",93.900000000000006,0.500000000000000,"총인,총질소제거효율공법",,,,,,2009-01-01,"2009",,민간위탁,㈜신도환경,"9",16.1~16.12,하수처리,UV,오천천,내성천,기타,IV지역,"100",,"11844","746",128.466820000000013,36.594074530000000,정좌표
"380","1",마을,예천군,경상북도 예천군 용궁면 대은리 469-2,회룡포1,"10",,"10",5.000000000000000,,"5",5.000000000000000,,,"5",44.399999999999999,5.000000000000000,24.300000000000001,5.000000000000000,26.036000000000001,15.507000000000000,3.042000000000000,1.719000000000000,"30833","360",88.700000000000003,0.200000000000000,고농축현수미생물처리,,,,,,2009-01-01,"2009",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,내성천,,낙동강,IV지역,"100",,"7826","730",128.323572200000001,36.584744739999998,정좌표
"381","1",마을,예천군,경상북도 예천군 용궁면 대은리 564-2,신당,"15",,"15",7.000000000000000,,"7",7.000000000000000,,,"7",46.899999999999999,4.200000000000000,33.299999999999997,8.500000000000000,31.410000000000000,16.295999999999999,3.255000000000000,1.982000000000000,"33591","419",91.000000000000000,0.300000000000000,난류발생기처리공법,,,,,,2009-01-01,"2009",,민간위탁,㈜한일E.N.G,"6",16.1~16.12,하수처리,UV,내성천,,기타,IV지역,"100",,"11865","790",128.319145999999989,36.588105280000001,정좌표
"382","1",마을,예천군,경상북도 예천군 용궁면 대은리 416-21,회룡포2,"10",,"10",5.000000000000000,,"5",5.000000000000000,,,"5",46.899999999999999,4.200000000000000,33.299999999999997,8.500000000000000,31.410000000000000,16.295999999999999,3.255000000000000,1.982000000000000,"33591","419",91.000000000000000,0.200000000000000,난류발생기처리공법,,,,,,2009-01-01,"2009",,민간위탁,㈜신도환경,"6",16.1~16.12,하수처리,UV,내성천,,낙동강,IV지역,"100",,"11835","1104",128.321315400000003,36.576062600000000,정좌표
"383","1",마을,예천군,경상북도 예천군 지보면 암천리 349-2,암천,"45",,"45",14.000000000000000,,"14",14.000000000000000,,,"14",53.399999999999999,3.400000000000000,24.399999999999999,7.700000000000000,35.585999999999999,22.731000000000002,3.446000000000000,2.077000000000000,"55083","437",93.599999999999994,0.700000000000000,난류발생기처리공법,,,,,,2004-01-01,"2004",,민간위탁,㈜신도환경,"10",16.1~16.12,하수처리,UV,느티바우천,,낙동강,IV지역,"100",,"28911","963",128.455645099999998,36.553734460000001,정좌표
"384","1",마을,예천군,경상북도 예천군 지보면 대죽리 159-11,한대,"50",,"50",31.000000000000000,,"30.6",31.000000000000000,,,"30.6",80.799999999999997,4.000000000000000,59.799999999999997,7.500000000000000,32.954000000000001,16.219999999999999,3.465000000000000,1.301000000000000,"57166","437",95.000000000000000,2.400000000000000,난류발생기처리공법,,,,,,2001-01-01,"2001",,민간위탁,㈜신도환경,"10",16.1~16.12,하수처리,UV,대죽천,,낙동강,IV지역,"100",,"17864","272",128.440826799999996,36.545292930000002,정좌표
"385","1",마을,예천군,경상북도 예천군 지보면 도화리 123,축동,"28",,"28",11.000000000000000,,"10.6",11.000000000000000,,,"10.6",63.899999999999999,4.300000000000000,27.399999999999999,7.400000000000000,33.490000000000002,19.044000000000000,3.491000000000000,1.976000000000000,"51083","491",93.299999999999997,0.600000000000000,"총인,총질소제거효율공법",,,,,,1997-01-01,"1997",,민간위탁,㈜신도환경,"9",16.1~16.12,하수처리,UV,축동천,,낙동강,IV지역,"100",,"11816","520",128.416051199999998,36.531823090000003,정좌표
"386","1",공공,봉화군,경상북도 봉화군 봉화읍 적덕리 324번지,봉화,"3000",,"3000",2284.000000000000000,,"2284",2211.000000000000000,,,"2211",205.000000000000000,3.000000000000000,130.000000000000000,9.000000000000000,56.000000000000000,9.000000000000000,6.000000000000000,,"245203","3",98.500000000000000,461.600000000000023,상원SBR,,19.000000000000000,,,,2012-02-27,12.2.27,"19108",공기업,한국환경공단,"855",16.01~'20.12,"하수처리장,분뇨처리장,침출수처리장,펌프장,관거",uv소독,내성천,내성천,낙동강,III지역,"100",,"1197510","253",128.707120699999990,36.884537610000002,정좌표
"387","1",공공,봉화군,경상북도 봉화군 춘양면 의양리 93-2,춘양,"800",,"800",503.000000000000000,,"503",441.000000000000000,,,"441",203.000000000000000,3.000000000000000,126.000000000000000,8.000000000000000,47.000000000000000,8.000000000000000,5.000000000000000,,"214359","2",98.599999999999994,100.900000000000006,상원SBR,,,,,,2012-02-27,12.2.27,"8523",공기업,한국환경공단,"228",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,운곡천,낙동강,낙동강,III지역,"100",,"232631","246",128.919304600000004,36.933046410000003,정좌표
"388","1",마을,봉화군,경상북도 봉화군 봉화읍 문단리 62-4,원구,"80",,"80",57.000000000000000,,"57",57.000000000000000,,,"57",149.000000000000000,3.000000000000000,96.000000000000000,10.000000000000000,40.000000000000000,11.000000000000000,4.000000000000000,2.000000000000000,"55021","80",97.700000000000003,8.300000000000001,상원SBR,,,,,,2012-02-27,12.2.27,"2998",공기업,한국환경공단,"23",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,내성천,내성천,낙동강,III지역,"100",,"18954","155",128.681995099999995,36.863530969999999,정좌표
"389","1",마을,봉화군,경상북도 봉화군 물야면 오록리 387-3,오록,"170",,"170",232.000000000000000,,"232",232.000000000000000,,,"232",96.000000000000000,5.000000000000000,58.000000000000000,8.000000000000000,24.000000000000000,8.000000000000000,2.000000000000000,1.000000000000000,"50900","50",95.000000000000000,21.199999999999999,상원SBR,,,,,,2012-02-27,12.2.27,"3832",공기업,한국환경공단,"48",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,내성천,내성천,낙동강,III지역,"100",,"42123","85",128.736387500000006,36.972516280000001,정좌표
"390","1",마을,봉화군,경상북도 봉화군 봉성면 봉양리 572-1,봉양,"170",,"170",195.000000000000000,,"195",195.000000000000000,,,"195",122.000000000000000,5.000000000000000,85.000000000000000,12.000000000000000,31.000000000000000,7.000000000000000,3.000000000000000,1.000000000000000,"49196","139",95.700000000000003,22.699999999999999,상원SBR,,,,,,2012-02-27,12.2.27,"6753",공기업,한국환경공단,"48",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,토일천,내성천,낙동강,III지역,"100",,"48055","115",128.811783800000001,36.864148489999998,정좌표
"391","1",마을,봉화군,경상북도 봉화군 법전면 척곡리 1177,법전,"70",,"70",91.000000000000000,,"91",91.000000000000000,,,"91",112.000000000000000,4.000000000000000,80.000000000000000,10.000000000000000,29.000000000000000,9.000000000000000,3.000000000000000,2.000000000000000,"53558","37",96.799999999999997,9.900000000000000,상원SBR,,,,,,2012-02-27,12.2.27,"3362",공기업,한국환경공단,"20",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,법전천,낙동강,낙동강,III지역,"100",,"25466","130",128.878245099999987,36.907996249999997,정좌표
"392","1",마을,봉화군,경상북도 봉화군 소천면 현동리 467-4,현동,"180",,"180",148.000000000000000,,"148",148.000000000000000,,,"148",224.000000000000000,5.000000000000000,155.000000000000000,13.000000000000000,37.000000000000000,8.000000000000000,4.000000000000000,1.000000000000000,"52975","284",97.900000000000006,32.500000000000000,상원SBR,,,,,,2012-02-27,12.2.27,"3157",공기업,한국환경공단,"51",16.01~'20.12,"하수처리장,펌프장,관거",uv소독,현동천,낙동강,낙동강,III지역,"100",,"36097","114",129.008034799999990,36.933999589999999,인근좌표
